:START_ID,:END_ID,:TYPE
Requirement_5041531196241681322,Disclosure_Disclosure_305_3_Other_indirect_Scope_3_GHG_emis,belongsToDisclosure
Disclosure_Disclosure_305_3_Other_indirect_Scope_3_GHG_emis,Requirement_-8534612498790209361,requires
Requirement_-8534612498790209361,Disclosure_Disclosure_305_3_Other_indirect_Scope_3_GHG_emis,belongsToDisclosure
Topic_GRI_305_Emissions_2016,Disclosure_Disclosure_305_4_GHG_emissions_intensity,contains
Disclosure_Disclosure_305_4_GHG_emissions_intensity,Topic_GRI_305_Emissions_2016,belongsToTopic
Disclosure_Disclosure_305_4_GHG_emissions_intensity,Requirement_-4721801858009795653,requires
Requirement_-4721801858009795653,Disclosure_Disclosure_305_4_GHG_emissions_intensity,belongsToDisclosure
Disclosure_Disclosure_305_4_GHG_emissions_intensity,Requirement_8686278727860660417,requires
Requirement_8686278727860660417,Disclosure_Disclosure_305_4_GHG_emissions_intensity,belongsToDisclosure
Disclosure_Disclosure_305_4_GHG_emissions_intensity,Requirement_-9073734780023477271,requires
Requirement_-9073734780023477271,Disclosure_Disclosure_305_4_GHG_emissions_intensity,belongsToDisclosure
Topic_GRI_305_Emissions_2016,Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions,contains
Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions,Topic_GRI_305_Emissions_2016,belongsToTopic
Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions,Requirement_7593618142425574813,requires
Requirement_7593618142425574813,Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions,belongsToDisclosure
Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions,Requirement_-2542155884623923360,requires
Requirement_-2542155884623923360,Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions,belongsToDisclosure
Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions,Requirement_-4302133744242894029,requires
Requirement_-4302133744242894029,Disclosure_Disclosure_305_5_Reduction_of_GHG_emissions,belongsToDisclosure
Topic_GRI_305_Emissions_2016,Disclosure_Disclosure_305_6_Emissions_of_ozone_depleting_subs,contains
Disclosure_Disclosure_305_6_Emissions_of_ozone_depleting_subs,Topic_GRI_305_Emissions_2016,belongsToTopic
Disclosure_Disclosure_305_6_Emissions_of_ozone_depleting_subs,Requirement_-8211438300471896051,requires
Requirement_-8211438300471896051,Disclosure_Disclosure_305_6_Emissions_of_ozone_depleting_subs,belongsToDisclosure
Disclosure_Disclosure_305_6_Emissions_of_ozone_depleting_subs,Requirement_3555523595665923748,requires
Requirement_3555523595665923748,Disclosure_Disclosure_305_6_Emissions_of_ozone_depleting_subs,belongsToDisclosure
Disclosure_Disclosure_305_6_Emissions_of_ozone_depleting_subs,Requirement_7386077884536739695,requires
Requirement_7386077884536739695,Disclosure_Disclosure_305_6_Emissions_of_ozone_depleting_subs,belongsToDisclosure
Topic_GRI_305_Emissions_2016,Disclosure_Disclosure_305_7_Nitrogen_oxides_NOx_sulfur_oxi,contains
Disclosure_Disclosure_305_7_Nitrogen_oxides_NOx_sulfur_oxi,Topic_GRI_305_Emissions_2016,belongsToTopic
Disclosure_Disclosure_305_7_Nitrogen_oxides_NOx_sulfur_oxi,Requirement_-8146307231834069266,requires
Requirement_-8146307231834069266,Disclosure_Disclosure_305_7_Nitrogen_oxides_NOx_sulfur_oxi,belongsToDisclosure
Disclosure_Disclosure_305_7_Nitrogen_oxides_NOx_sulfur_oxi,Requirement_818984448674911533,requires
Requirement_818984448674911533,Disclosure_Disclosure_305_7_Nitrogen_oxides_NOx_sulfur_oxi,belongsToDisclosure
Framework_GRI_205_Anti_corruption_2016_pdf,Topic_GRI_205_Anti_corruption_2016,contains
Topic_GRI_205_Anti_corruption_2016,Framework_GRI_205_Anti_corruption_2016_pdf,belongsToFramework
Framework_GRI_205_Anti_corruption_2016_pdf,Topic_GRI_205_Anti_corruption_2016,contains
Topic_GRI_205_Anti_corruption_2016,Framework_GRI_205_Anti_corruption_2016_pdf,belongsToFramework
Framework_GRI_205_Anti_corruption_2016_pdf,Topic_GRI_205_Anti_corruption_2016_3,contains
Topic_GRI_205_Anti_corruption_2016_3,Framework_GRI_205_Anti_corruption_2016_pdf,belongsToFramework
Topic_GRI_205_Anti_corruption_2016_3,Topic_1_Topic_management_disclosures_7,contains
Topic_1_Topic_management_disclosures_7,Topic_GRI_205_Anti_corruption_2016_3,belongsToTopic
Topic_GRI_205_Anti_corruption_2016_3,Topic_2_Topic_disclosures_8,contains
Topic_2_Topic_disclosures_8,Topic_GRI_205_Anti_corruption_2016_3,belongsToTopic
Topic_GRI_205_Anti_corruption_2016_3,Disclosure_Disclosure_205_1_Operations_assessed_for_risks_rel,contains
Disclosure_Disclosure_205_1_Operations_assessed_for_risks_rel,Topic_GRI_205_Anti_corruption_2016_3,belongsToTopic
Topic_GRI_205_Anti_corruption_2016_3,Disclosure_Disclosure_205_2_Communication_and_training_about,contains
Disclosure_Disclosure_205_2_Communication_and_training_about,Topic_GRI_205_Anti_corruption_2016_3,belongsToTopic
Topic_GRI_205_Anti_corruption_2016_3,Disclosure_Disclosure_205_3_Confirmed_incidents_of_corruption,contains
Disclosure_Disclosure_205_3_Confirmed_incidents_of_corruption,Topic_GRI_205_Anti_corruption_2016_3,belongsToTopic
Topic_GRI_205_Anti_corruption_2016_3,Topic_Disclosure_3_3_in_GRI_3_Material_Topics_2021_see,contains
Topic_Disclosure_3_3_in_GRI_3_Material_Topics_2021_see,Topic_GRI_205_Anti_corruption_2016_3,belongsToTopic
Topic_GRI_205_Anti_corruption_2016_3,Topic_1_Topic_management_disclosures,contains
Topic_1_Topic_management_disclosures,Topic_GRI_205_Anti_corruption_2016_3,belongsToTopic
Topic_1_Topic_management_disclosures,Requirement_0,requires
Requirement_0,Topic_1_Topic_management_disclosures,belongsToDisclosure
Topic_1_Topic_management_disclosures,Requirement_-7677260389787692770,requires
Requirement_-7677260389787692770,Topic_1_Topic_management_disclosures,belongsToDisclosure
Topic_1_Topic_management_disclosures,Requirement_4266279117702979398,requires
Requirement_4266279117702979398,Topic_1_Topic_management_disclosures,belongsToDisclosure
Topic_GRI_205_Anti_corruption_2016_3,Topic_2_Topic_disclosures,contains
Topic_2_Topic_disclosures,Topic_GRI_205_Anti_corruption_2016_3,belongsToTopic
Topic_GRI_205_Anti_corruption_2016_3,Disclosure_Disclosure_205_1_Operations_assessed_for_risks_rel,contains
Disclosure_Disclosure_205_1_Operations_assessed_for_risks_rel,Topic_GRI_205_Anti_corruption_2016_3,belongsToTopic
Disclosure_Disclosure_205_1_Operations_assessed_for_risks_rel,Requirement_-890215898363684526,requires
Requirement_-890215898363684526,Disclosure_Disclosure_205_1_Operations_assessed_for_risks_rel,belongsToDisclosure
Topic_GRI_205_Anti_corruption_2016_3,Disclosure_Disclosure_205_2_Communication_and_training_about,contains
Disclosure_Disclosure_205_2_Communication_and_training_about,Topic_GRI_205_Anti_corruption_2016_3,belongsToTopic
Disclosure_Disclosure_205_2_Communication_and_training_about,Requirement_-5863155182223279856,requires
Requirement_-5863155182223279856,Disclosure_Disclosure_205_2_Communication_and_training_about,belongsToDisclosure
Disclosure_Disclosure_205_2_Communication_and_training_about,Requirement_-9118261274838788174,requires
Requirement_-9118261274838788174,Disclosure_Disclosure_205_2_Communication_and_training_about,belongsToDisclosure
Topic_GRI_205_Anti_corruption_2016_3,Disclosure_Disclosure_205_3_Confirmed_incidents_of_corruption,contains
Disclosure_Disclosure_205_3_Confirmed_incidents_of_corruption,Topic_GRI_205_Anti_corruption_2016_3,belongsToTopic
Disclosure_Disclosure_205_3_Confirmed_incidents_of_corruption,Requirement_8249752634472733823,requires
Requirement_8249752634472733823,Disclosure_Disclosure_205_3_Confirmed_incidents_of_corruption,belongsToDisclosure
Framework_GRI_402_Labor_and_Management_Relations_2016_pdf,Topic_GRI_402_Labor_Management_Relations_2016,contains
Topic_GRI_402_Labor_Management_Relations_2016,Framework_GRI_402_Labor_and_Management_Relations_2016_pdf,belongsToFramework
Framework_GRI_402_Labor_and_Management_Relations_2016_pdf,Topic_GRI_402_Labor_Management_Relations_2016,contains
Topic_GRI_402_Labor_Management_Relations_2016,Framework_GRI_402_Labor_and_Management_Relations_2016_pdf,belongsToFramework
Framework_GRI_402_Labor_and_Management_Relations_2016_pdf,Topic_GRI_402_Labor_Management_Relations_2016_3,contains
Topic_GRI_402_Labor_Management_Relations_2016_3,Framework_GRI_402_Labor_and_Management_Relations_2016_pdf,belongsToFramework
Topic_GRI_402_Labor_Management_Relations_2016_3,Topic_1_Topic_management_disclosures_7,contains
Topic_1_Topic_management_disclosures_7,Topic_GRI_402_Labor_Management_Relations_2016_3,belongsToTopic
Topic_GRI_402_Labor_Management_Relations_2016_3,Topic_2_Topic_disclosures_8,contains
Topic_2_Topic_disclosures_8,Topic_GRI_402_Labor_Management_Relations_2016_3,belongsToTopic
Topic_GRI_402_Labor_Management_Relations_2016_3,Disclosure_Disclosure_402_1_Minimum_notice_periods_regarding,contains
Disclosure_Disclosure_402_1_Minimum_notice_periods_regarding,Topic_GRI_402_Labor_Management_Relations_2016_3,belongsToTopic
Topic_GRI_402_Labor_Management_Relations_2016_3,Topic_Disclosure_3_3_in_GRI_3_Material_Topics_2021_see,contains
Topic_Disclosure_3_3_in_GRI_3_Material_Topics_2021_see,Topic_GRI_402_Labor_Management_Relations_2016_3,belongsToTopic
Topic_GRI_402_Labor_Management_Relations_2016_3,Topic_1_Topic_management_disclosures,contains
Topic_1_Topic_management_disclosures,Topic_GRI_402_Labor_Management_Relations_2016_3,belongsToTopic
Topic_1_Topic_management_disclosures,Requirement_7584095016081177690,requires
Requirement_7584095016081177690,Topic_1_Topic_management_disclosures,belongsToDisclosure
Topic_GRI_402_Labor_Management_Relations_2016_3,Topic_2_Topic_disclosures,contains
Topic_2_Topic_disclosures,Topic_GRI_402_Labor_Management_Relations_2016_3,belongsToTopic
Topic_GRI_402_Labor_Management_Relations_2016_3,Disclosure_Disclosure_402_1_Minimum_notice_periods_regarding,contains
Disclosure_Disclosure_402_1_Minimum_notice_periods_regarding,Topic_GRI_402_Labor_Management_Relations_2016_3,belongsToTopic
Disclosure_Disclosure_402_1_Minimum_notice_periods_regarding,Requirement_-6218821306953362961,requires
Requirement_-6218821306953362961,Disclosure_Disclosure_402_1_Minimum_notice_periods_regarding,belongsToDisclosure
Framework_GRI_406_Non_discrimination_2016_pdf,Topic_GRI_406_Non_discrimination_2016,contains
Topic_GRI_406_Non_discrimination_2016,Framework_GRI_406_Non_discrimination_2016_pdf,belongsToFramework
Framework_GRI_406_Non_discrimination_2016_pdf,Topic_GRI_406_Non_discrimination_2016,contains
Topic_GRI_406_Non_discrimination_2016,Framework_GRI_406_Non_discrimination_2016_pdf,belongsToFramework
Framework_GRI_406_Non_discrimination_2016_pdf,Topic_GRI_406_Non_discrimination_2016_3,contains
Topic_GRI_406_Non_discrimination_2016_3,Framework_GRI_406_Non_discrimination_2016_pdf,belongsToFramework
Topic_GRI_406_Non_discrimination_2016_3,Topic_1_Topic_management_disclosures_7,contains
Topic_1_Topic_management_disclosures_7,Topic_GRI_406_Non_discrimination_2016_3,belongsToTopic
Topic_GRI_406_Non_discrimination_2016_3,Topic_2_Topic_disclosures_8,contains
Topic_2_Topic_disclosures_8,Topic_GRI_406_Non_discrimination_2016_3,belongsToTopic
Topic_GRI_406_Non_discrimination_2016_3,Disclosure_Disclosure_406_1_Incidents_of_discrimination_and_c,contains
Disclosure_Disclosure_406_1_Incidents_of_discrimination_and_c,Topic_GRI_406_Non_discrimination_2016_3,belongsToTopic
Topic_GRI_406_Non_discrimination_2016_3,Topic_Disclosure_3_3_in_GRI_3_Material_Topics_2021_see,contains
Topic_Disclosure_3_3_in_GRI_3_Material_Topics_2021_see,Topic_GRI_406_Non_discrimination_2016_3,belongsToTopic
Topic_GRI_406_Non_discrimination_2016_3,Topic_1_Topic_management_disclosures,contains
Topic_1_Topic_management_disclosures,Topic_GRI_406_Non_discrimination_2016_3,belongsToTopic
Topic_1_Topic_management_disclosures,Requirement_2141023197436901320,requires
Requirement_2141023197436901320,Topic_1_Topic_management_disclosures,belongsToDisclosure
Topic_GRI_406_Non_discrimination_2016_3,Topic_2_Topic_disclosures,contains
Topic_2_Topic_disclosures,Topic_GRI_406_Non_discrimination_2016_3,belongsToTopic
Topic_GRI_406_Non_discrimination_2016_3,Disclosure_Disclosure_406_1_Incidents_of_discrimination_and_c,contains
Disclosure_Disclosure_406_1_Incidents_of_discrimination_and_c,Topic_GRI_406_Non_discrimination_2016_3,belongsToTopic
Disclosure_Disclosure_406_1_Incidents_of_discrimination_and_c,Requirement_-3588608694033864869,requires
Requirement_-3588608694033864869,Disclosure_Disclosure_406_1_Incidents_of_discrimination_and_c,belongsToDisclosure
Disclosure_Disclosure_406_1_Incidents_of_discrimination_and_c,Requirement_-6528336691473804026,requires
Requirement_-6528336691473804026,Disclosure_Disclosure_406_1_Incidents_of_discrimination_and_c,belongsToDisclosure
Framework_GRI_201_Economic_Performance_2016_pdf,Topic_GRI_201_Economic_Performance_2016,contains
Topic_GRI_201_Economic_Performance_2016,Framework_GRI_201_Economic_Performance_2016_pdf,belongsToFramework
Framework_GRI_201_Economic_Performance_2016_pdf,Topic_GRI_201_Economic_Performance_2016,contains
Topic_GRI_201_Economic_Performance_2016,Framework_GRI_201_Economic_Performance_2016_pdf,belongsToFramework
Framework_GRI_201_Economic_Performance_2016_pdf,Topic_GRI_201_Economic_Performance_2016,contains
Topic_GRI_201_Economic_Performance_2016,Framework_GRI_201_Economic_Performance_2016_pdf,belongsToFramework
Topic_GRI_201_Economic_Performance_2016,Topic_1_Topic_management_disclosures_7,contains
Topic_1_Topic_management_disclosures_7,Topic_GRI_201_Economic_Performance_2016,belongsToTopic
Topic_GRI_201_Economic_Performance_2016,Topic_2_Topic_disclosures_8,contains
Topic_2_Topic_disclosures_8,Topic_GRI_201_Economic_Performance_2016,belongsToTopic
Topic_GRI_201_Economic_Performance_2016,Disclosure_Disclosure_201_1_Direct_economic_value_generated_a,contains
Disclosure_Disclosure_201_1_Direct_economic_value_generated_a,Topic_GRI_201_Economic_Performance_2016,belongsToTopic
Topic_GRI_201_Economic_Performance_2016,Disclosure_Disclosure_201_2_Financial_implications_and_other,contains
Disclosure_Disclosure_201_2_Financial_implications_and_other,Topic_GRI_201_Economic_Performance_2016,belongsToTopic
Topic_GRI_201_Economic_Performance_2016,Disclosure_Disclosure_201_3_Defined_benefit_plan_obligations,contains
Disclosure_Disclosure_201_3_Defined_benefit_plan_obligations,Topic_GRI_201_Economic_Performance_2016,belongsToTopic
Topic_GRI_201_Economic_Performance_2016,Disclosure_Disclosure_201_4_Financial_assistance_received_fro,contains
Disclosure_Disclosure_201_4_Financial_assistance_received_fro,Topic_GRI_201_Economic_Performance_2016,belongsToTopic
Topic_GRI_201_Economic_Performance_2016,Topic_Disclosure_3_3_in_GRI_3_Material_Topics_2021_see,contains
Topic_Disclosure_3_3_in_GRI_3_Material_Topics_2021_see,Topic_GRI_201_Economic_Performance_2016,belongsToTopic
Topic_GRI_201_Economic_Performance_2016,Topic_1_Topic_management_disclosures,contains
Topic_1_Topic_management_disclosures,Topic_GRI_201_Economic_Performance_2016,belongsToTopic
Topic_GRI_201_Economic_Performance_2016,Topic_2_Topic_disclosures,contains
Topic_2_Topic_disclosures,Topic_GRI_201_Economic_Performance_2016,belongsToTopic
Topic_GRI_201_Economic_Performance_2016,Disclosure_Disclosure_201_1_Direct_economic_value_generated_a,contains
Disclosure_Disclosure_201_1_Direct_economic_value_generated_a,Topic_GRI_201_Economic_Performance_2016,belongsToTopic
Disclosure_Disclosure_201_1_Direct_economic_value_generated_a,Requirement_-3596271876457474612,requires
Requirement_-3596271876457474612,Disclosure_Disclosure_201_1_Direct_economic_value_generated_a,belongsToDisclosure
Disclosure_Disclosure_201_1_Direct_economic_value_generated_a,Requirement_5585784607141762957,requires
Requirement_5585784607141762957,Disclosure_Disclosure_201_1_Direct_economic_value_generated_a,belongsToDisclosure
Topic_GRI_201_Economic_Performance_2016,Disclosure_Disclosure_201_2_Financial_implications_and_other,contains
Disclosure_Disclosure_201_2_Financial_implications_and_other,Topic_GRI_201_Economic_Performance_2016,belongsToTopic
Disclosure_Disclosure_201_2_Financial_implications_and_other,Requirement_-2598009611636263821,requires
Requirement_-2598009611636263821,Disclosure_Disclosure_201_2_Financial_implications_and_other,belongsToDisclosure
Disclosure_Disclosure_201_2_Financial_implications_and_other,Requirement_-7192660004061669772,requires
Requirement_-7192660004061669772,Disclosure_Disclosure_201_2_Financial_implications_and_other,belongsToDisclosure
Disclosure_Disclosure_201_2_Financial_implications_and_other,Requirement_2491577513315476175,requires
Requirement_2491577513315476175,Disclosure_Disclosure_201_2_Financial_implications_and_other,belongsToDisclosure
Topic_GRI_201_Economic_Performance_2016,Disclosure_Disclosure_201_3_Defined_benefit_plan_obligations,contains
Disclosure_Disclosure_201_3_Defined_benefit_plan_obligations,Topic_GRI_201_Economic_Performance_2016,belongsToTopic
Disclosure_Disclosure_201_3_Defined_benefit_plan_obligations,Requirement_-2380594468575605653,requires
Requirement_-2380594468575605653,Disclosure_Disclosure_201_3_Defined_benefit_plan_obligations,belongsToDisclosure
Disclosure_Disclosure_201_3_Defined_benefit_plan_obligations,Requirement_-8062778553133765156,requires
Requirement_-8062778553133765156,Disclosure_Disclosure_201_3_Defined_benefit_plan_obligations,belongsToDisclosure
Topic_GRI_201_Economic_Performance_2016,Disclosure_Disclosure_201_4_Financial_assistance_received_fro,contains
Disclosure_Disclosure_201_4_Financial_assistance_received_fro,Topic_GRI_201_Economic_Performance_2016,belongsToTopic
Disclosure_Disclosure_201_4_Financial_assistance_received_fro,Requirement_8958654751855377608,requires
Requirement_8958654751855377608,Disclosure_Disclosure_201_4_Financial_assistance_received_fro,belongsToDisclosure
Disclosure_Disclosure_201_4_Financial_assistance_received_fro,Requirement_-7118795572715594451,requires
Requirement_-7118795572715594451,Disclosure_Disclosure_201_4_Financial_assistance_received_fro,belongsToDisclosure
Framework_GRI_2_General_Disclosures_2021_pdf,Topic_GRI_2_General_Disclosures_2021,contains
Topic_GRI_2_General_Disclosures_2021,Framework_GRI_2_General_Disclosures_2021_pdf,belongsToFramework
Framework_GRI_2_General_Disclosures_2021_pdf,Topic_GRI_2_General_Disclosures_2021,contains
Topic_GRI_2_General_Disclosures_2021,Framework_GRI_2_General_Disclosures_2021_pdf,belongsToFramework
Framework_GRI_2_General_Disclosures_2021_pdf,Topic_GRI_2_General_Disclosures_2021_3,contains
Topic_GRI_2_General_Disclosures_2021_3,Framework_GRI_2_General_Disclosures_2021_pdf,belongsToFramework
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_1_Organizational_details_8,contains
Disclosure_Disclosure_2_1_Organizational_details_8,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_2_Entities_included_in_the_organizati,contains
Disclosure_Disclosure_2_2_Entities_included_in_the_organizati,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_3_Reporting_period_frequency_and_con,contains
Disclosure_Disclosure_2_3_Reporting_period_frequency_and_con,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_4_Restatements_of_information_11,contains
Disclosure_Disclosure_2_4_Restatements_of_information_11,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_5_External_assurance_12,contains
Disclosure_Disclosure_2_5_External_assurance_12,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_6_Activities_value_chain_and_other_b,contains
Disclosure_Disclosure_2_6_Activities_value_chain_and_other_b,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_7_Employees_15,contains
Disclosure_Disclosure_2_7_Employees_15,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_8_Workers_who_are_not_employees_18,contains
Disclosure_Disclosure_2_8_Workers_who_are_not_employees_18,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_9_Governance_structure_and_compositio,contains
Disclosure_Disclosure_2_9_Governance_structure_and_compositio,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_10_Nomination_and_selection_of_the_hi,contains
Disclosure_Disclosure_2_10_Nomination_and_selection_of_the_hi,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_11_Chair_of_the_highest_governance_bo,contains
Disclosure_Disclosure_2_11_Chair_of_the_highest_governance_bo,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_12_Role_of_the_highest_governance_bod,contains
Disclosure_Disclosure_2_12_Role_of_the_highest_governance_bod,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_13_Delegation_of_responsibility_for_m,contains
Disclosure_Disclosure_2_13_Delegation_of_responsibility_for_m,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_14_Role_of_the_highest_governance_bod,contains
Disclosure_Disclosure_2_14_Role_of_the_highest_governance_bod,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_15_Conflicts_of_interest_26,contains
Disclosure_Disclosure_2_15_Conflicts_of_interest_26,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_16_Communication_of_critical_concerns,contains
Disclosure_Disclosure_2_16_Communication_of_critical_concerns,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_17_Collective_knowledge_of_the_highes,contains
Disclosure_Disclosure_2_17_Collective_knowledge_of_the_highes,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_18_Evaluation_of_the_performance_of_t,contains
Disclosure_Disclosure_2_18_Evaluation_of_the_performance_of_t,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_19_Remuneration_policies_30,contains
Disclosure_Disclosure_2_19_Remuneration_policies_30,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_20_Process_to_determine_remuneration,contains
Disclosure_Disclosure_2_20_Process_to_determine_remuneration,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_21_Annual_total_compensation_ratio_32,contains
Disclosure_Disclosure_2_21_Annual_total_compensation_ratio_32,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_22_Statement_on_sustainable_developme,contains
Disclosure_Disclosure_2_22_Statement_on_sustainable_developme,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_23_Policy_commitments_35,contains
Disclosure_Disclosure_2_23_Policy_commitments_35,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_24_Embedding_policy_commitments_38,contains
Disclosure_Disclosure_2_24_Embedding_policy_commitments_38,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_25_Processes_to_remediate_negative_im,contains
Disclosure_Disclosure_2_25_Processes_to_remediate_negative_im,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_26_Mechanisms_for_seeking_advice_and,contains
Disclosure_Disclosure_2_26_Mechanisms_for_seeking_advice_and,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_27_Compliance_with_laws_and_regulatio,contains
Disclosure_Disclosure_2_27_Compliance_with_laws_and_regulatio,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_28_Membership_associations_46,contains
Disclosure_Disclosure_2_28_Membership_associations_46,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_29_Approach_to_stakeholder_engagement,contains
Disclosure_Disclosure_2_29_Approach_to_stakeholder_engagement,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_30_Collective_bargaining_agreements_4,contains
Disclosure_Disclosure_2_30_Collective_bargaining_agreements_4,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_1_Organizational_details_Disclosure,contains
Disclosure_Disclosure_2_1_Organizational_details_Disclosure,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_1_Organizational_details,contains
Disclosure_Disclosure_2_1_Organizational_details,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Disclosure_Disclosure_2_1_Organizational_details,Requirement_-1293023480545444990,requires
Requirement_-1293023480545444990,Disclosure_Disclosure_2_1_Organizational_details,belongsToDisclosure
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_2_Entities_included_in_the_organizati,contains
Disclosure_Disclosure_2_2_Entities_included_in_the_organizati,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Disclosure_Disclosure_2_2_Entities_included_in_the_organizati,Requirement_-7590815109478099456,requires
Requirement_-7590815109478099456,Disclosure_Disclosure_2_2_Entities_included_in_the_organizati,belongsToDisclosure
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_3_Reporting_period_frequency_and_con,contains
Disclosure_Disclosure_2_3_Reporting_period_frequency_and_con,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Disclosure_Disclosure_2_3_Reporting_period_frequency_and_con,Requirement_916352055335312726,requires
Requirement_916352055335312726,Disclosure_Disclosure_2_3_Reporting_period_frequency_and_con,belongsToDisclosure
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_4_Restatements_of_information,contains
Disclosure_Disclosure_2_4_Restatements_of_information,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Disclosure_Disclosure_2_4_Restatements_of_information,Requirement_-3588176429661715168,requires
Requirement_-3588176429661715168,Disclosure_Disclosure_2_4_Restatements_of_information,belongsToDisclosure
Topic_GRI_2_General_Disclosures_2021_3,Disclosure_Disclosure_2_5_External_assurance,contains
Disclosure_Disclosure_2_5_External_assurance,Topic_GRI_2_General_Disclosures_2021_3,belongsToTopic
Disclosure_Disclosure_2_5_External_assurance,Requirement_-1484478024497037182,requires
